Retailer,Invoice Date,Price per Unit,Units Sold,Total Sales,Operating Profit,Month,Day,profit_percentage,Competitor Price,Week,lag_price,lag_avg_price,E_d,Region_Northeast,Region_South,Region_Southeast,Region_West,State_Arkansas,State_Florida,State_Hawaii,State_Mississippi,State_New York,State_Texas,City_Honolulu,City_Houston,City_Jackson,City_Little Rock,City_New York,City_Orlando,Product_Men's Apparel,Product_Men's Athletic Footwear,Product_Men's Street Footwear,Product_Women's Apparel,Product_Women's Athletic Footwear,Product_Women's Street Footwear,Year_2020,Year_2021,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Sales Method_In-store,Sales Method_Online,Sales Method_Outlet
Walmart,2021-03-19,20.0,325,6500.0,0.05746716982991548,March,19,35.0,0.12323943661971831,11,20.0,0.10062893081761007,0.8447992435197857,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
Walmart,2021-03-19,14.0,107,1498.0,0.0006180038271067566,March,19,4.0,0.12323943661971831,11,20.0,0.10062893081761007,0.8447992435197857,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
Walmart,2021-03-19,20.0,98,1960.0,0.001092285833956128,March,19,4.0,0.12323943661971831,11,14.0,0.10062893081761007,0.8447992435197857,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
Walmart,2021-04-17,51.0,105,5355.0,0.0032032000689864734,April,17,3.0,0.3295554577464789,15,51.0,0.6226415094339623,0.8443793724224578,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
Walmart,2021-04-17,66.0,98,6468.0,0.004060141422271133,April,17,3.0,0.3295554577464789,15,51.0,0.6226415094339623,0.8443793724224578,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
Walmart,2021-04-17,70.0,350,24500.0,0.15627592125686784,April,17,25.0,0.3295554577464789,15,66.0,0.6226415094339623,0.8443793724224578,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
Walmart,2021-04-20,25.0,300,7500.0,0.06644978359600207,April,20,35.0,0.3213028169014085,16,25.0,0.16981132075471697,0.8444454643582999,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
Walmart,2021-04-20,20.0,102,2040.0,0.0011744125883889195,April,20,4.0,0.3213028169014085,16,25.0,0.16981132075471697,0.8444454643582999,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
Walmart,2021-04-20,24.0,81,1944.0,0.0015747805162487783,April,20,5.0,0.3213028169014085,16,20.0,0.16981132075471697,0.8444454643582999,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
Walmart,2021-05-18,46.0,132,6072.0,0.003755245846439394,May,18,3.0,0.45070422535211263,20,46.0,0.4830188679245283,0.8444751952156785,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
Walmart,2021-05-18,60.0,128,7680.0,0.006964348775900724,May,18,4.0,0.45070422535211263,20,46.0,0.4830188679245283,0.8444751952156785,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
Walmart,2021-05-18,65.0,425,27625.0,0.17632639841331108,May,18,25.0,0.45070422535211263,20,60.0,0.4830188679245283,0.8444751952156785,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
Walmart,2021-05-19,28.0,116,3248.0,0.002414526580324072,May,19,4.0,0.3529929577464789,20,65.0,0.4830188679245283,0.8444853702636976,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
Walmart,2021-05-19,38.0,113,4294.0,0.004590372280577844,May,19,5.0,0.3529929577464789,20,28.0,0.4830188679245283,0.8444853702636976,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
Walmart,2021-05-19,40.0,375,15000.0,0.1338193868416514,May,19,35.0,0.3529929577464789,20,38.0,0.4830188679245283,0.8444853702636976,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
Walmart,2021-06-17,53.0,224,11872.0,0.008220888118722436,June,17,3.0,0.5702967806841046,24,53.0,0.6226415094339623,0.8447822949836384,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
Walmart,2021-06-17,64.0,203,12992.0,0.012417565270238086,June,17,4.0,0.5702967806841046,24,53.0,0.6226415094339623,0.8447822949836384,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Walmart,2021-06-17,70.0,700,49000.0,0.31347166216338296,June,17,25.0,0.5702967806841046,24,64.0,0.6226415094339623,0.8447822949836384,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
Walmart,2021-06-21,25.0,149,3725.0,0.0029042073536295916,June,21,4.0,0.30809859154929575,25,25.0,0.24528301886792456,0.844655004751788,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
Walmart,2021-06-21,32.0,106,3392.0,0.0034328983352906878,June,21,5.0,0.30809859154929575,25,25.0,0.24528301886792456,0.844655004751788,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Walmart,2021-06-21,35.0,425,14875.0,0.13269656012089057,June,21,35.0,0.30809859154929575,25,32.0,0.24528301886792456,0.844655004751788,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Walmart,2021-07-16,74.0,263,19462.0,0.01406471998883076,July,16,3.0,0.8336267605633803,28,74.0,0.7723270440251574,0.8450330494659759,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
Walmart,2021-07-16,88.0,225,19800.0,0.019406552072468646,July,16,4.0,0.8336267605633803,28,74.0,0.7723270440251574,0.8450330494659759,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Walmart,2021-07-16,42.0,192,8064.0,0.0073585571971781245,July,16,4.0,0.8336267605633803,28,88.0,0.7723270440251574,0.8450330494659759,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
Walmart,2021-07-16,53.0,156,8268.0,0.007567980420981743,July,16,4.0,0.8336267605633803,28,42.0,0.7723270440251574,0.8450330494659759,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Walmart,2021-07-16,95.0,750,71250.0,0.4562310595172589,July,16,25.0,0.8336267605633803,28,53.0,0.7723270440251574,0.8450330494659759,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
Walmart,2021-07-16,55.0,600,33000.0,0.2955064346312098,July,16,35.0,0.8336267605633803,28,95.0,0.7723270440251574,0.8450330494659759,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Walmart,2021-07-19,36.0,163,5868.0,0.0051041777879979955,July,19,4.0,0.45598591549295775,29,36.0,0.4088050314465409,0.8450173592783254,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
Walmart,2021-07-19,47.0,147,6909.0,0.007946020137480187,July,19,5.0,0.45598591549295775,29,36.0,0.4088050314465409,0.8450173592783254,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Walmart,2021-07-19,50.0,525,26250.0,0.23487379171012537,July,19,35.0,0.45598591549295775,29,47.0,0.4088050314465409,0.8450173592783254,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Walmart,2021-08-17,60.0,272,16320.0,0.011645573778569843,August,17,3.0,0.6936619718309859,33,60.0,0.6147798742138365,0.8459444454041951,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
Walmart,2021-08-17,77.0,206,15862.0,0.011292942026724043,August,17,3.0,0.6936619718309859,33,60.0,0.6147798742138365,0.8459444454041951,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Walmart,2021-08-17,44.0,198,8712.0,0.008023783908083736,August,17,4.0,0.6936619718309859,33,77.0,0.6147798742138365,0.8459444454041951,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
Walmart,2021-08-17,50.0,168,8400.0,0.009859316869656628,August,17,5.0,0.6936619718309859,33,44.0,0.6147798742138365,0.8459444454041951,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Walmart,2021-08-17,85.0,825,70125.0,0.44901288774093934,August,17,25.0,0.6936619718309859,33,50.0,0.6147798742138365,0.8459444454041951,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
Walmart,2021-08-17,55.0,600,33000.0,0.2955064346312098,August,17,35.0,0.6936619718309859,33,85.0,0.6147798742138365,0.8459444454041951,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Walmart,2021-08-20,42.0,163,6846.0,0.006108177360938874,August,20,4.0,0.3213028169014085,33,55.0,0.6147798742138365,0.845469039486111,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
Walmart,2021-08-20,50.0,152,7600.0,0.008832732439246732,August,20,5.0,0.3213028169014085,33,42.0,0.6147798742138365,0.845469039486111,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Walmart,2021-08-20,55.0,525,28875.0,0.25845315284610265,August,20,35.0,0.3213028169014085,33,50.0,0.6147798742138365,0.845469039486111,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Walmart,2021-09-11,69.0,149,10281.0,0.006995916247135829,September,11,3.0,0.4084507042253521,36,69.0,0.7547169811320755,0.8442280897708964,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Walmart,2021-09-11,70.0,550,38500.0,0.19669768320425743,September,11,20.0,0.4084507042253521,36,69.0,0.7547169811320755,0.8442280897708964,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Walmart,2021-09-16,33.0,158,5214.0,0.004432791570509925,September,16,4.0,0.3213028169014085,37,33.0,0.44496855345911956,0.8442135310308856,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Walmart,2021-09-16,42.0,147,6174.0,0.007002845692041097,September,16,5.0,0.30809859154929575,37,33.0,0.44496855345911956,0.8442135310308856,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Walmart,2021-09-16,45.0,525,23625.0,0.21129443057414812,September,16,35.0,0.4084507042253521,37,42.0,0.44496855345911956,0.8442135310308856,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Walmart,2021-09-18,45.0,150,6750.0,0.004277264029302826,September,18,3.0,0.4005281690140845,37,45.0,0.44496855345911956,0.844326009441541,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Walmart,2021-09-18,60.0,135,8100.0,0.00739551423667288,September,18,4.0,0.4005281690140845,37,45.0,0.44496855345911956,0.844326009441541,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Walmart,2021-09-18,65.0,500,32500.0,0.20760514277736256,September,18,25.0,0.4005281690140845,37,60.0,0.44496855345911956,0.844326009441541,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
Walmart,2021-09-19,26.0,135,3510.0,0.002683491701091464,September,19,4.0,0.3889744718309859,37,65.0,0.44496855345911956,0.8444620595015431,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Walmart,2021-09-19,39.0,126,4914.0,0.005385975214145512,September,19,5.0,0.3889744718309859,37,26.0,0.44496855345911956,0.8444620595015431,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Walmart,2021-09-19,40.0,450,18000.0,0.16076722813991112,September,19,35.0,0.3889744718309859,37,39.0,0.44496855345911956,0.8444620595015431,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Walmart,2021-10-10,61.0,138,8418.0,0.005561521151745604,October,10,3.0,0.42363556338028163,40,61.0,0.6540880503144655,0.8443107770941883,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Walmart,2021-10-10,65.0,475,30875.0,0.1575591517948802,October,10,20.0,0.42363556338028163,40,61.0,0.6540880503144655,0.8443107770941883,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Walmart,2021-10-17,43.0,190,8170.0,0.005370576447689363,October,17,3.0,0.45070422535211263,41,43.0,0.5283018867924529,0.8428746615527395,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Walmart,2021-10-17,59.0,144,8496.0,0.007802041671115199,October,17,4.0,0.45070422535211263,41,43.0,0.5283018867924529,0.8428746615527395,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Walmart,2021-10-17,65.0,575,37375.0,0.23888388714141404,October,17,25.0,0.45070422535211263,41,59.0,0.5283018867924529,0.8428746615527395,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
Walmart,2021-10-18,17.0,165,2805.0,0.001959749677652489,October,18,4.0,0.20906690140845072,42,17.0,0.14088050314465408,0.8444387029496713,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Walmart,2021-10-18,25.0,145,3625.0,0.002801548910588602,October,18,4.0,0.20906690140845072,42,17.0,0.14088050314465408,0.8444387029496713,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Walmart,2021-10-18,25.0,500,12500.0,0.11136285242643494,October,18,35.0,0.20906690140845072,42,25.0,0.14088050314465408,0.8444387029496713,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Walmart,2021-10-21,20.0,425,8500.0,0.07543239736208864,October,21,35.0,0.11883802816901412,42,25.0,0.14088050314465408,0.8446867130630927,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Walmart,2021-10-21,14.0,132,1848.0,0.0009773083777502196,October,21,4.0,0.11883802816901412,42,20.0,0.14088050314465408,0.8446867130630927,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Walmart,2021-10-21,19.0,106,2014.0,0.001664606653909644,October,21,5.0,0.11883802816901412,42,14.0,0.14088050314465408,0.8446867130630927,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Walmart,2021-11-10,56.0,168,9408.0,0.0063237600913249505,November,10,3.0,0.35525653923541245,45,56.0,0.5911949685534592,0.8443980641347075,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Walmart,2021-11-10,60.0,600,36000.0,0.18386537782413376,November,10,20.0,0.35525653923541245,45,56.0,0.5911949685534592,0.8443980641347075,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Walmart,2021-11-17,46.0,231,10626.0,0.007261544968504388,November,17,3.0,0.28664172535211263,46,46.0,0.5157232704402517,0.8423973189223072,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Walmart,2021-11-17,54.0,175,9450.0,0.008781403217726238,November,17,4.0,0.28664172535211263,46,46.0,0.5157232704402517,0.8423973189223072,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Walmart,2021-11-17,60.0,700,42000.0,0.26855859333295007,November,17,25.0,0.28664172535211263,46,54.0,0.5157232704402517,0.8423973189223072,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
Walmart,2021-12-09,77.0,182,14014.0,0.00987009600617593,December,9,3.0,0.625,49,77.0,0.8553459119496856,0.8442319896182786,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Walmart,2021-12-09,85.0,700,59500.0,0.30448904839729635,December,9,20.0,0.625,49,77.0,0.8553459119496856,0.8442319896182786,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
Walmart,2021-12-16,55.0,256,14080.0,0.00992091193548122,December,16,3.0,0.6117957746478873,50,55.0,0.7484276729559749,0.8426007298078643,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
Walmart,2021-12-16,82.0,200,16400.0,0.015916165009075004,December,16,4.0,0.6117957746478873,50,55.0,0.7484276729559749,0.8426007298078643,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Walmart,2021-12-16,85.0,800,68000.0,0.43537856327455793,December,16,25.0,0.6117957746478873,50,82.0,0.7484276729559749,0.8426007298078643,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
Walmart,2020-04-19,39.0,408,15912.0,0.019498944671205536,April,19,5.0,0.4665492957746479,16,39.0,0.48427672955974843,0.8581310503260057,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
Walmart,2020-04-19,56.0,360,20160.0,0.030124093525947943,April,19,6.0,0.4665492957746479,16,39.0,0.48427672955974843,0.8581310503260057,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
Walmart,2020-04-19,60.0,1200,72000.0,0.9230061677192578,April,19,50.0,0.4118460764587525,16,56.0,0.48427672955974843,0.8581310503260057,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
Walmart,2020-04-27,46.0,403,18538.0,0.027626413606760672,April,27,6.0,0.4665492957746479,18,46.0,0.5937106918238995,0.8441667618345263,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
Walmart,2020-04-27,60.0,299,17940.0,0.02670556737268299,April,27,6.0,0.4665492957746479,18,46.0,0.5937106918238995,0.8441667618345263,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
Walmart,2020-04-27,65.0,1150,74750.0,0.958295007514598,April,27,50.0,0.4118460764587525,18,60.0,0.5937106918238995,0.8441667618345263,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
Walmart,2020-05-03,48.0,420,20160.0,0.030124093525947943,May,3,6.0,0.4665492957746479,18,65.0,0.5937106918238995,0.8450400102861901,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
Walmart,2020-05-03,62.0,312,19344.0,0.02886755418312623,May,3,6.0,0.4665492957746479,18,48.0,0.5937106918238995,0.8450400102861901,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
Walmart,2020-05-03,65.0,1200,78000.0,0.9999999999999999,May,3,50.0,0.4118460764587525,18,62.0,0.5937106918238995,0.8450400102861901,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
Walmart,2020-08-12,24.0,315,7560.0,0.006841158644251538,August,12,4.0,0.4665492957746479,33,24.0,0.22012578616352205,0.8445237908347273,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
Walmart,2020-08-12,29.0,268,7772.0,0.009053448091784861,August,12,5.0,0.4665492957746479,33,24.0,0.22012578616352205,0.8445237908347273,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
Walmart,2020-08-12,30.0,925,27750.0,0.24834771235925523,August,12,35.0,0.4665492957746479,33,29.0,0.22012578616352205,0.8445237908347273,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
Walmart,2020-08-18,28.0,295,8260.0,0.0075597677455384645,August,18,4.0,0.45334507042253513,34,28.0,0.30817610062893086,0.8443522998906621,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
Walmart,2020-08-18,39.0,238,9282.0,0.010991126204183537,August,18,5.0,0.45334507042253513,34,28.0,0.30817610062893086,0.8443522998906621,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
Walmart,2020-08-18,40.0,950,38000.0,0.3404195034616427,August,18,35.0,0.45334507042253513,34,39.0,0.30817610062893086,0.8443522998906621,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
Walmart,2020-08-24,29.0,295,8555.0,0.007862610152509383,August,24,4.0,0.45334507042253513,35,29.0,0.3144654088050315,0.8443730083360849,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
Walmart,2020-08-24,37.0,238,8806.0,0.008120282844542265,August,24,4.0,0.45334507042253513,35,29.0,0.3144654088050315,0.8443730083360849,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
Walmart,2020-08-24,40.0,950,38000.0,0.3404195034616427,August,24,35.0,0.45334507042253513,35,37.0,0.3144654088050315,0.8443730083360849,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
Walmart,2020-08-30,27.0,305,8235.0,0.007534103134778217,August,30,4.0,0.4665492957746479,35,40.0,0.3144654088050315,0.8441793804261627,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
Walmart,2020-08-30,37.0,268,9916.0,0.011804694365283377,August,30,5.0,0.4665492957746479,35,27.0,0.3144654088050315,0.8441793804261627,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
Walmart,2020-08-30,40.0,925,37000.0,0.33143688969555607,August,30,35.0,0.4665492957746479,35,37.0,0.3144654088050315,0.8441793804261627,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
Walmart,2020-09-05,33.0,264,8712.0,0.008023783908083736,September,5,4.0,0.4665492957746479,36,33.0,0.37106918238993714,0.8441932948324707,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
Walmart,2020-09-05,44.0,255,11220.0,0.013478026986851506,September,5,5.0,0.5738336267605634,36,33.0,0.37106918238993714,0.8441932948324707,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
Walmart,2020-09-05,45.0,850,38250.0,0.3426651569031643,September,5,35.0,0.7405369718309859,36,44.0,0.37106918238993714,0.8441932948324707,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
Walmart,2020-09-11,31.0,272,8432.0,0.0077363402675689665,September,11,4.0,0.7108274647887324,37,31.0,0.3584905660377359,0.8452903755665121,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
Walmart,2020-09-11,44.0,240,10560.0,0.012631094831763343,September,11,5.0,0.7108274647887324,37,31.0,0.3584905660377359,0.8452903755665121,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
Walmart,2020-09-11,45.0,800,36000.0,0.3224542759294695,September,11,35.0,0.7108274647887324,37,44.0,0.3584905660377359,0.8452903755665121,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
Walmart,2020-10-20,34.0,270,9180.0,0.008504225421515566,October,20,4.0,0.5369718309859155,43,34.0,0.37106918238993714,0.8458926711017398,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
Walmart,2020-10-20,43.0,234,10062.0,0.011992046023833183,October,20,5.0,0.3697183098591549,43,34.0,0.37106918238993714,0.8458926711017398,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
Walmart,2020-10-20,45.0,900,40500.0,0.3628760378768591,October,20,35.0,0.4665492957746479,43,43.0,0.37106918238993714,0.8458926711017398,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
