Retailer,Invoice Date,Price per Unit,Units Sold,Total Sales,Operating Profit,Month,Day,profit_percentage,Competitor Price,Week,lag_price,lag_avg_price,E_d,Region_Midwest,Region_Northeast,Region_South,Region_West,State_Arizona,State_California,State_Delaware,State_Kansas,State_Minnesota,State_Montana,State_New Jersey,State_New Mexico,State_New York,State_Oklahoma,State_Wyoming,City_Albany,City_Albuquerque,City_Billings,City_Cheyenne,City_Los Angeles,City_Minneapolis,City_Newark,City_Oklahoma City,City_Phoenix,City_San Francisco,City_Wichita,City_Wilmington,Product_Men's Apparel,Product_Men's Athletic Footwear,Product_Men's Street Footwear,Product_Women's Apparel,Product_Women's Athletic Footwear,Product_Women's Street Footwear,Year_2020,Year_2021,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Sales Method_In-store,Sales Method_Online,Sales Method_Outlet
Kohl's,2021-04-26,43.0,109,4687.0,0.00882876393067503,April,26,5.0,0.7803468208092484,17,46.0,0.6316964285714286,0.3962920598784261,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
Kohl's,2021-04-26,59.0,98,5782.0,0.011148777490571634,April,26,5.0,0.6820809248554913,17,43.0,0.6316964285714286,0.3962920598784261,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
Kohl's,2021-04-26,50.0,800,40000.0,0.4226450273316666,April,26,25.0,0.7239884393063584,17,59.0,0.6316964285714286,0.3962920598784261,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
Kohl's,2021-04-26,60.0,350,21000.0,0.3548455443027247,April,26,40.0,0.5260115606936416,17,50.0,0.6316964285714286,0.3962920598784261,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
Kohl's,2021-05-02,41.0,264,10824.0,0.012658163481503452,May,2,3.0,0.5982658959537571,17,60.0,0.6316964285714286,0.397242091465211,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
Kohl's,2021-05-02,51.0,221,11271.0,0.018002457731259802,May,2,4.0,0.5982658959537571,17,41.0,0.6316964285714286,0.397242091465211,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
Kohl's,2021-05-02,55.0,850,46750.0,0.49415229458875376,May,2,25.0,0.5982658959537571,17,51.0,0.6316964285714286,0.397242091465211,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
Kohl's,2021-05-06,41.0,68,2788.0,0.004805288359676258,May,6,5.0,0.53757225433526,18,41.0,0.5491071428571429,0.3963142391220353,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
Kohl's,2021-05-06,45.0,225,10125.0,0.14906351964066275,May,6,35.0,0.53757225433526,18,41.0,0.5491071428571429,0.3963142391220353,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
Kohl's,2021-05-08,39.0,264,10296.0,0.01198694859951693,May,8,3.0,0.7803468208092484,18,45.0,0.5491071428571429,0.39662249068140865,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
Kohl's,2021-05-08,50.0,247,12350.0,0.019831348785965507,May,8,4.0,0.7803468208092484,18,39.0,0.5491071428571429,0.39662249068140865,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
Kohl's,2021-05-08,55.0,850,46750.0,0.49415229458875376,May,8,25.0,0.7803468208092484,18,50.0,0.5491071428571429,0.39662249068140865,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
Kohl's,2021-05-10,41.0,152,6232.0,0.009461417856688841,May,10,4.0,0.5289017341040462,19,41.0,0.5386904761904762,0.39629511198988604,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
Kohl's,2021-05-10,45.0,525,23625.0,0.2992287808805458,May,10,30.0,0.5289017341040462,19,41.0,0.5386904761904762,0.39629511198988604,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
Kohl's,2021-05-12,39.0,77,3003.0,0.005260816136276961,May,12,5.0,0.3121387283236994,19,45.0,0.5386904761904762,0.396308358601346,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
Kohl's,2021-05-12,40.0,275,11000.0,0.16204076443917115,May,12,35.0,0.3121387283236994,19,39.0,0.5386904761904762,0.396308358601346,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
Kohl's,2021-05-14,43.0,264,11352.0,0.013329378363489977,May,14,3.0,0.6705202312138727,19,40.0,0.5386904761904762,0.3963641708057007,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
Kohl's,2021-05-14,51.0,232,11832.0,0.01895334548074071,May,14,4.0,0.6705202312138727,19,43.0,0.5386904761904762,0.3963641708057007,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
Kohl's,2021-05-14,55.0,800,44000.0,0.46501970422475525,May,14,25.0,0.6705202312138727,19,51.0,0.5386904761904762,0.3963641708057007,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
Kohl's,2021-05-20,42.0,264,11088.0,0.012993770922496716,May,20,3.0,0.7239884393063584,20,42.0,0.625,0.39624123575013276,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
Kohl's,2021-05-20,54.0,215,11610.0,0.018577058349930085,May,20,4.0,0.7239884393063584,20,42.0,0.625,0.39624123575013276,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
Kohl's,2021-05-20,55.0,825,45375.0,0.4795859994067545,May,20,25.0,0.7239884393063584,20,54.0,0.625,0.39624123575013276,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
Kohl's,2021-05-26,42.0,288,12096.0,0.014275181151743716,May,26,3.0,0.07514450867052025,21,42.0,0.6642857142857144,0.3961901782613775,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
Kohl's,2021-05-26,50.0,243,12150.0,0.0194923513708208,May,26,4.0,0.7803468208092484,21,42.0,0.6642857142857144,0.3961901782613775,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
Kohl's,2021-05-26,55.0,900,49500.0,0.5232848849527523,May,26,25.0,0.36416184971098264,21,50.0,0.6642857142857144,0.3961901782613775,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
Kohl's,2021-05-27,46.0,136,6256.0,0.00950209754650621,May,27,4.0,0.40173410404624266,21,55.0,0.6642857142857144,0.3961789481477697,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
Kohl's,2021-05-27,58.0,111,6438.0,0.012538666892664946,May,27,5.0,0.49518304431599225,21,46.0,0.6642857142857144,0.3961789481477697,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
Kohl's,2021-05-27,60.0,425,25500.0,0.4311199627102843,May,27,40.0,0.5202312138728323,21,58.0,0.6642857142857144,0.3961789481477697,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
Kohl's,2021-06-08,44.0,105,4620.0,0.00868680876308318,June,8,5.0,0.5433526011560693,23,44.0,0.5476190476190476,0.3962569915259334,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Kohl's,2021-06-08,45.0,350,15750.0,0.2324886647739311,June,8,35.0,0.5433526011560693,23,44.0,0.5476190476190476,0.3962569915259334,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
Kohl's,2021-06-12,42.0,168,7056.0,0.010858087207085046,June,12,4.0,0.6450867052023121,23,45.0,0.5476190476190476,0.3958577047026008,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Kohl's,2021-06-12,45.0,600,27000.0,0.34213314123479804,June,12,30.0,0.6450867052023121,23,42.0,0.5476190476190476,0.3958577047026008,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
Kohl's,2021-06-14,32.0,94,3008.0,0.005271409805500234,June,14,5.0,0.07514450867052025,24,32.0,0.3392857142857143,0.39625995909358375,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Kohl's,2021-06-14,35.0,325,11375.0,0.16760244078138903,June,14,35.0,0.5433526011560693,24,32.0,0.3392857142857143,0.39625995909358375,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Kohl's,2021-06-26,47.0,187,8789.0,0.013795499809313955,June,26,4.0,0.44219653179190743,25,47.0,0.6696428571428571,0.39625865714169134,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
Kohl's,2021-06-26,54.0,154,8316.0,0.01651764905292597,June,26,5.0,0.5549132947976878,25,47.0,0.6696428571428571,0.39625865714169134,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Kohl's,2021-06-26,60.0,550,33000.0,0.5582439933895504,June,26,40.0,0.22254335260115604,25,54.0,0.6696428571428571,0.39625865714169134,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Kohl's,2021-07-06,42.0,98,4116.0,0.0076189669053773465,July,6,5.0,0.6098265895953756,27,42.0,0.5476190476190476,0.396266126603333,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Kohl's,2021-07-06,45.0,375,16875.0,0.24917369380058477,July,6,35.0,0.6098265895953756,27,42.0,0.5476190476190476,0.396266126603333,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
Kohl's,2021-07-10,44.0,163,7172.0,0.011054705707868977,July,10,4.0,0.5,27,45.0,0.5476190476190476,0.3965931370973275,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Kohl's,2021-07-10,45.0,625,28125.0,0.3564345946862155,July,10,30.0,0.5,27,44.0,0.5476190476190476,0.3965931370973275,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
Kohl's,2021-07-12,49.0,119,5831.0,0.011252595448959703,July,12,5.0,0.6705202312138727,28,49.0,0.6428571428571429,0.3962015431776961,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Kohl's,2021-07-12,50.0,425,21250.0,0.31405991779312675,July,12,35.0,0.6705202312138727,28,49.0,0.6428571428571429,0.3962015431776961,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Kohl's,2021-07-25,45.0,210,9450.0,0.01491588626636722,July,25,4.0,0.7023121387283237,29,45.0,0.6696428571428571,0.3963557814227794,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
Kohl's,2021-07-25,56.0,180,10080.0,0.020255095554896393,July,25,5.0,0.7023121387283237,29,45.0,0.6696428571428571,0.3963557814227794,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Kohl's,2021-07-25,60.0,600,36000.0,0.6090936056612569,July,25,40.0,0.7023121387283237,29,56.0,0.6696428571428571,0.3963557814227794,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Kohl's,2021-08-07,42.0,101,4242.0,0.007885927369803807,August,7,5.0,0.5260115606936416,31,42.0,0.5178571428571429,0.3962693880854874,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Kohl's,2021-08-07,45.0,375,16875.0,0.24917369380058477,August,7,35.0,0.5260115606936416,31,42.0,0.5178571428571429,0.3962693880854874,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
Kohl's,2021-08-11,43.0,163,7009.0,0.01077842281452604,August,11,4.0,0.5606936416184971,32,43.0,0.5952380952380952,0.39693943948482485,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Kohl's,2021-08-11,45.0,625,28125.0,0.3564345946862155,August,11,30.0,0.5606936416184971,32,43.0,0.5952380952380952,0.39693943948482485,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
Kohl's,2021-08-13,51.0,111,5661.0,0.010892410695368449,August,13,5.0,0.7803468208092484,32,45.0,0.5952380952380952,0.3962162611711636,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Kohl's,2021-08-13,55.0,425,23375.0,0.3455760837323615,August,13,35.0,0.7803468208092484,32,51.0,0.5952380952380952,0.3962162611711636,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Kohl's,2021-08-26,44.0,208,9152.0,0.0144107801178016,August,26,4.0,0.16184971098265893,34,44.0,0.6964285714285714,0.39641790419513023,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
Kohl's,2021-08-26,60.0,176,10560.0,0.021272087800330523,August,26,5.0,0.16184971098265893,34,44.0,0.6964285714285714,0.39641790419513023,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Kohl's,2021-08-26,65.0,650,42250.0,0.7150302978939785,August,26,40.0,0.16184971098265893,34,60.0,0.6964285714285714,0.39641790419513023,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Kohl's,2021-09-06,41.0,72,2952.0,0.005152760710199584,September,6,5.0,0.5260115606936416,36,41.0,0.5285714285714286,0.3962702086699291,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Kohl's,2021-09-06,45.0,275,12375.0,0.1824335776939701,September,6,35.0,0.5260115606936416,36,41.0,0.5285714285714286,0.3962702086699291,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
Kohl's,2021-09-10,44.0,150,6600.0,0.010085173100555109,September,10,4.0,0.5930635838150289,36,45.0,0.5285714285714286,0.3966465051839889,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Kohl's,2021-09-10,45.0,600,27000.0,0.34213314123479804,September,10,30.0,0.5930635838150289,36,44.0,0.5285714285714286,0.3966465051839889,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
Kohl's,2021-09-12,38.0,91,3458.0,0.006224840035594729,September,12,5.0,0.23121387283236988,36,45.0,0.5285714285714286,0.3962767052288312,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Kohl's,2021-09-12,40.0,350,14000.0,0.20653417517691428,September,12,35.0,0.23121387283236988,36,38.0,0.5285714285714286,0.3962767052288312,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Kohl's,2021-09-27,39.0,188,7332.0,0.014432814949786009,September,27,5.0,0.44219653179190743,39,39.0,0.5714285714285714,0.3962973119108188,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Kohl's,2021-09-27,51.0,156,7956.0,0.015754904868850377,September,27,5.0,0.5549132947976878,39,39.0,0.5714285714285714,0.3962973119108188,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Kohl's,2021-09-27,55.0,625,34375.0,0.5815500656807492,September,27,40.0,0.5606936416184971,39,51.0,0.5714285714285714,0.3962973119108188,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Kohl's,2021-10-08,48.0,63,3024.0,0.005305309547014705,October,8,5.0,0.6184971098265895,40,48.0,0.625,0.3956297305922322,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Kohl's,2021-10-08,50.0,250,12500.0,0.18428746980804273,October,8,35.0,0.6184971098265895,40,48.0,0.625,0.3956297305922322,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
Kohl's,2021-10-12,44.0,174,7656.0,0.011875079452519175,October,12,4.0,0.6901734104046242,41,44.0,0.41666666666666674,0.39603760184503567,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Kohl's,2021-10-12,45.0,600,27000.0,0.34213314123479804,October,12,30.0,0.6901734104046242,41,44.0,0.41666666666666674,0.39603760184503567,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
Kohl's,2021-10-14,20.0,325,6500.0,0.09530064833255647,October,14,35.0,0.07514450867052025,41,45.0,0.41666666666666674,0.396245892011475,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Kohl's,2021-10-14,19.0,85,1615.0,0.0023200135598966058,October,14,5.0,0.23121387283236988,41,20.0,0.41666666666666674,0.396245892011475,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Kohl's,2021-10-26,38.0,182,6916.0,0.01062078901648375,October,26,4.0,0.30346820809248554,43,38.0,0.5535714285714286,0.3962453761056531,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Kohl's,2021-10-26,50.0,149,7450.0,0.014682825543455232,October,26,5.0,0.5930635838150289,43,38.0,0.5535714285714286,0.3962453761056531,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Kohl's,2021-10-26,55.0,550,30250.0,0.5116318488071528,October,26,40.0,0.22254335260115604,43,50.0,0.5535714285714286,0.3962453761056531,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Kohl's,2021-11-11,42.0,167,7014.0,0.010786897749904656,November,11,4.0,0.46820809248554907,45,42.0,0.6011904761904762,0.3962578384023102,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Kohl's,2021-11-11,45.0,575,25875.0,0.3278316877833806,November,11,30.0,0.46820809248554907,45,42.0,0.6011904761904762,0.3962578384023102,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
Kohl's,2021-11-14,53.0,85,4505.0,0.008443154370947923,November,14,5.0,0.6936416184971098,45,45.0,0.6011904761904762,0.39621267882583694,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Kohl's,2021-11-14,55.0,325,17875.0,0.2640048307131658,November,14,35.0,0.6936416184971098,45,53.0,0.6011904761904762,0.39621267882583694,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
Kohl's,2021-11-20,15.0,300,4500.0,0.06563837450739439,November,20,35.0,0.07514450867052025,46,15.0,0.0,0.39623300086263935,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Kohl's,2021-11-20,11.0,96,1056.0,0.0006881647527437603,November,20,4.0,0.07514450867052025,46,15.0,0.0,0.39623300086263935,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Kohl's,2021-11-20,14.0,78,1092.0,0.0012119157591423367,November,20,5.0,0.07514450867052025,46,11.0,0.0,0.39623300086263935,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Kohl's,2021-11-26,44.0,180,7920.0,0.01232255604051019,November,26,4.0,0.7023121387283237,47,44.0,0.6875,0.39623927015581023,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Kohl's,2021-11-26,59.0,150,8850.0,0.01764905292597144,November,26,5.0,0.5930635838150289,47,44.0,0.6875,0.39623927015581023,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Kohl's,2021-11-26,65.0,600,39000.0,0.6599432179329633,November,26,40.0,0.7023121387283237,47,59.0,0.6875,0.39623927015581023,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Kohl's,2021-12-10,44.0,168,7392.0,0.01142760286452816,December,10,4.0,0.5645472061657033,49,44.0,0.5535714285714286,0.3962460295271284,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Kohl's,2021-12-10,45.0,600,27000.0,0.34213314123479804,December,10,30.0,0.5645472061657033,49,44.0,0.5535714285714286,0.3962460295271284,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
Kohl's,2021-12-13,50.0,100,5000.0,0.009491927624051866,December,13,5.0,0.6820809248554913,50,50.0,0.7053571428571429,0.396211599978018,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
