Retailer,Invoice Date,Price per Unit,Units Sold,Total Sales,Operating Profit,Month,Day,profit_percentage,Competitor Price,Week,lag_price,lag_avg_price,E_d,Region_Midwest,Region_Northeast,Region_South,Region_Southeast,Region_West,State_Alabama,State_Alaska,State_Kentucky,State_Maine,State_Massachusetts,State_New Hampshire,State_North Carolina,State_Ohio,State_Vermont,City_Anchorage,City_Birmingham,City_Boston,City_Burlington,City_Charlotte,City_Columbus,City_Louisville,City_Manchester,City_Portland,Product_Men's Apparel,Product_Men's Athletic Footwear,Product_Men's Street Footwear,Product_Women's Apparel,Product_Women's Athletic Footwear,Product_Women's Street Footwear,Year_2020,Year_2021,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Sales Method_In-store,Sales Method_Online,Sales Method_Outlet
Amazon,2021-07-17,55.0,131,7205.0,0.011829913109820126,July,17,5.0,0.30952380952380953,28,47.0,0.5977653631284917,0.37153184925934496,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-07-17,60.0,450,27000.0,0.3712529083318587,July,17,40.0,0.30952380952380953,28,55.0,0.5977653631284917,0.37153184925934496,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
Amazon,2021-07-20,59.0,111,6549.0,0.010700664397611227,July,20,5.0,0.46031746031746035,29,59.0,0.6722532588454376,0.3714521993142886,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-07-20,60.0,425,25500.0,0.3066998188382097,July,20,35.0,0.46031746031746035,29,59.0,0.6722532588454376,0.3714521993142886,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
Amazon,2021-07-21,44.0,95,4180.0,0.006622630557332439,July,21,5.0,0.2380952380952381,29,60.0,0.6722532588454376,0.37153134228366846,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-07-21,45.0,350,15750.0,0.18921319595976843,July,21,35.0,0.2380952380952381,29,44.0,0.6722532588454376,0.37153134228366846,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-08-10,58.0,195,11310.0,0.018896324639724904,August,10,5.0,0.6904761904761905,32,58.0,0.653631284916201,0.3715816146049326,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-08-10,60.0,650,39000.0,0.46937360436220515,August,10,35.0,0.6904761904761905,32,58.0,0.653631284916201,0.3715816146049326,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-08-11,43.0,149,6407.0,0.010456223365395275,August,11,5.0,0.3571428571428571,32,60.0,0.653631284916201,0.37154715485160317,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
Amazon,2021-08-11,53.0,106,5618.0,0.011032209065250606,August,11,6.0,0.3571428571428571,32,43.0,0.653631284916201,0.37154715485160317,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-08-11,55.0,425,23375.0,0.3615699449078113,August,11,45.0,0.3571428571428571,32,53.0,0.653631284916201,0.37154715485160317,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
Amazon,2021-08-18,58.0,135,7830.0,0.012905797934714277,August,18,5.0,0.3031746031746032,33,58.0,0.6275605214152701,0.37155079728618057,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-08-18,39.0,135,5265.0,0.008490366613348684,August,18,5.0,0.3031746031746032,33,58.0,0.6275605214152701,0.37155079728618057,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
Amazon,2021-08-18,60.0,450,27000.0,0.3712529083318587,August,18,40.0,0.3031746031746032,33,39.0,0.6275605214152701,0.37155079728618057,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
Amazon,2021-08-21,56.0,106,5936.0,0.007601771818772108,August,21,4.0,0.45238095238095244,33,60.0,0.6275605214152701,0.3714566583649552,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-08-21,60.0,425,25500.0,0.3066998188382097,August,21,35.0,0.45238095238095244,33,56.0,0.6275605214152701,0.3714566583649552,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
Amazon,2021-08-22,41.0,91,3731.0,0.0058497148991284815,August,22,5.0,0.47619047619047616,33,60.0,0.6275605214152701,0.37153090643298275,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-08-22,45.0,350,15750.0,0.18921319595976843,August,22,35.0,0.2380952380952381,33,41.0,0.6275605214152701,0.37153090643298275,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-09-09,47.0,173,8131.0,0.013423944066383298,September,9,5.0,0.5793650793650794,36,47.0,0.5139664804469274,0.37164632346540066,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-09-09,50.0,575,28750.0,0.3458620264643567,September,9,35.0,0.5079365079365079,36,47.0,0.5139664804469274,0.37164632346540066,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-09-10,42.0,111,4662.0,0.0074523529342908085,September,10,5.0,0.39682539682539686,36,50.0,0.5139664804469274,0.370805393617439,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Amazon,2021-09-10,50.0,85,4250.0,0.008206333019576628,September,10,6.0,0.39682539682539686,36,42.0,0.5139664804469274,0.370805393617439,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-09-10,55.0,325,17875.0,0.2763598667761946,September,10,45.0,0.39682539682539686,36,50.0,0.5139664804469274,0.370805393617439,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
Amazon,2021-09-17,43.0,116,4988.0,0.00629625013685255,September,17,4.0,0.46825396825396826,37,43.0,0.5418994413407822,0.3715423157617547,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Amazon,2021-09-17,54.0,95,5130.0,0.008257975491171547,September,17,5.0,0.46825396825396826,37,43.0,0.5418994413407822,0.3715423157617547,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-09-17,60.0,350,21000.0,0.2886249537799879,September,17,40.0,0.46825396825396826,37,54.0,0.5418994413407822,0.3715423157617547,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Amazon,2021-09-20,55.0,91,5005.0,0.008042798526192716,September,20,5.0,0.47619047619047616,38,55.0,0.6424581005586593,0.3714519870220514,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-09-20,60.0,325,19500.0,0.23440035860532274,September,20,35.0,0.47619047619047616,38,55.0,0.6424581005586593,0.3714519870220514,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Amazon,2021-09-23,44.0,94,4136.0,0.006546888265659891,September,23,5.0,0.5687830687830688,38,60.0,0.6424581005586593,0.3715143369024292,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-09-23,45.0,325,14625.0,0.17565704716610214,September,23,35.0,0.5687830687830688,38,44.0,0.6424581005586593,0.3715143369024292,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-10-11,29.0,138,4002.0,0.0063162185592025855,October,11,5.0,0.1851851851851852,41,29.0,0.36791699920191545,0.3714691868260869,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-10-11,30.0,550,16500.0,0.1982506284888793,October,11,35.0,0.1851851851851852,41,29.0,0.36791699920191545,0.3714691868260869,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-10-12,44.0,99,4356.0,0.006925599724022632,October,12,5.0,0.4642857142857143,41,30.0,0.36791699920191545,0.371505556655058,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Amazon,2021-10-12,54.0,75,4050.0,0.0077931932468172736,October,12,6.0,0.4642857142857143,41,44.0,0.36791699920191545,0.371505556655058,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-10-12,60.0,300,18000.0,0.2782964594610041,October,12,45.0,0.4642857142857143,41,54.0,0.36791699920191545,0.371505556655058,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
Amazon,2021-10-13,30.0,88,2640.0,0.0030627428487226753,October,13,4.0,0.4629629629629629,41,60.0,0.36791699920191545,0.3715249104124059,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Amazon,2021-10-13,38.0,75,2850.0,0.004333147649957687,October,13,5.0,0.4629629629629629,41,30.0,0.36791699920191545,0.3715249104124059,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-10-13,40.0,250,10000.0,0.11992621323658519,October,13,35.0,0.4629629629629629,41,38.0,0.36791699920191545,0.3715249104124059,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Amazon,2021-10-19,40.0,150,6000.0,0.07172657308132725,October,19,35.0,0.6746031746031745,42,40.0,0.5849960095770151,0.37152800843616657,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Amazon,2021-10-19,54.0,59,3186.0,0.004911543331820783,October,19,5.0,0.6746031746031745,42,40.0,0.5849960095770151,0.37152800843616657,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-10-19,38.0,45,1710.0,0.0023707337293507576,October,19,5.0,0.6746031746031745,42,54.0,0.5849960095770151,0.37152800843616657,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-10-19,55.0,225,12375.0,0.14854474957876956,October,19,35.0,0.6746031746031745,42,38.0,0.5849960095770151,0.37152800843616657,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Amazon,2021-10-22,41.0,83,3403.0,0.005285090543024031,October,22,5.0,0.5476190476190476,42,55.0,0.5849960095770151,0.37160569861828185,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-10-22,60.0,77,4620.0,0.007380053474057921,October,22,5.0,0.5476190476190476,42,41.0,0.5849960095770151,0.37160569861828185,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-10-22,65.0,275,17875.0,0.21481925479224923,October,22,35.0,0.5476190476190476,42,60.0,0.5849960095770151,0.37160569861828185,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Amazon,2021-10-22,45.0,275,12375.0,0.14854474957876956,October,22,35.0,0.5476190476190476,42,65.0,0.5849960095770151,0.37160569861828185,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-10-25,40.0,175,7000.0,0.08377648312014174,October,25,35.0,0.8055555555555555,43,40.0,0.34450651769087515,0.37158121231401997,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Amazon,2021-10-25,39.0,46,1794.0,0.0025153326498165316,October,25,5.0,0.5793650793650794,43,40.0,0.34450651769087515,0.37158121231401997,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-10-31,40.0,150,6000.0,0.07172657308132725,October,31,35.0,0.6746031746031745,43,39.0,0.34450651769087515,0.37163145285458005,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Amazon,2021-10-31,37.0,44,1628.0,0.0022295776403246457,October,31,5.0,0.6746031746031745,43,40.0,0.34450651769087515,0.37163145285458005,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-11-06,48.0,60,2880.0,0.004384790121552606,November,6,5.0,0.38888888888888895,44,48.0,0.5307262569832402,0.37154518053265717,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-11-06,50.0,200,10000.0,0.11992621323658519,November,6,35.0,0.38888888888888895,44,48.0,0.5307262569832402,0.37154518053265717,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Amazon,2021-11-10,24.0,140,3360.0,0.004054278303345124,November,10,4.0,0.48639455782312935,45,24.0,0.34823091247672255,0.3714446323033392,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-11-10,25.0,500,12500.0,0.15005098833362138,November,10,35.0,0.48639455782312935,45,24.0,0.34823091247672255,0.3714446323033392,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-11-12,48.0,77,3696.0,0.00578946534893441,November,12,5.0,0.45238095238095244,45,25.0,0.34823091247672255,0.3715042566959118,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-11-12,50.0,275,13750.0,0.16511337588213948,November,12,35.0,0.45238095238095244,45,48.0,0.34823091247672255,0.3715042566959118,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Amazon,2021-11-14,40.0,102,4080.0,0.005045813757967573,November,14,4.0,0.626984126984127,45,50.0,0.34823091247672255,0.8413743708783408,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Amazon,2021-11-14,52.0,90,4680.0,0.0058720933034862805,November,14,4.0,0.626984126984127,45,40.0,0.34823091247672255,0.8413743708783408,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-11-14,55.0,300,16500.0,0.16984726911167375,November,14,30.0,0.626984126984127,45,52.0,0.34823091247672255,0.8413743708783408,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
Amazon,2021-11-18,46.0,84,3864.0,0.006078663189865957,November,18,5.0,0.45873015873015865,46,46.0,0.629050279329609,0.3717126853704299,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-11-18,52.0,52,2704.0,0.004081820954862415,November,18,5.0,0.45873015873015865,46,46.0,0.629050279329609,0.3717126853704299,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-11-18,50.0,300,15000.0,0.18017576343065758,November,18,35.0,0.45873015873015865,46,52.0,0.629050279329609,0.3717126853704299,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Amazon,2021-11-18,55.0,200,11000.0,0.13197612327539965,November,18,35.0,0.45873015873015865,46,50.0,0.629050279329609,0.3717126853704299,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Amazon,2021-11-21,59.0,81,4779.0,0.007653758573510992,November,21,5.0,0.5238095238095238,46,55.0,0.629050279329609,0.3714714992535806,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-11-21,65.0,300,19500.0,0.23440035860532274,November,21,35.0,0.5238095238095238,46,59.0,0.629050279329609,0.3714714992535806,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
Amazon,2021-11-22,39.0,72,2808.0,0.0042608481897248,November,22,5.0,0.6164021164021164,47,39.0,0.3296089385474861,0.37152103448764157,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-11-22,40.0,275,11000.0,0.13197612327539965,November,22,35.0,0.6164021164021164,47,39.0,0.3296089385474861,0.37152103448764157,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-12-09,60.0,181,10860.0,0.018121687565801115,December,9,5.0,0.8055555555555555,49,60.0,0.6927374301675978,0.37156987542907016,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Amazon,2021-12-09,65.0,625,40625.0,0.4889547081752787,December,9,35.0,0.8055555555555555,49,60.0,0.6927374301675978,0.37156987542907016,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Amazon,2021-12-10,41.0,132,5412.0,0.008743414724163788,December,10,5.0,0.37896825396825395,49,65.0,0.6927374301675978,0.3715460866273575,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
Amazon,2021-12-10,55.0,100,5500.0,0.010788456599322588,December,10,6.0,0.37896825396825395,49,41.0,0.6927374301675978,0.3715460866273575,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Amazon,2021-12-10,60.0,400,24000.0,0.3712529083318587,December,10,45.0,0.37896825396825395,49,55.0,0.6927374301675978,0.3715460866273575,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
Amazon,2021-12-13,37.0,113,4181.0,0.0037454563232075066,December,13,3.0,0.6031746031746031,50,37.0,0.5642458100558659,0.3715362051145003,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
Amazon,2021-12-13,53.0,105,5565.0,0.007090855633126373,December,13,4.0,0.6031746031746031,50,37.0,0.5642458100558659,0.3715362051145003,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Amazon,2021-12-13,55.0,375,20625.0,0.2124523081774821,December,13,30.0,0.6031746031746031,50,53.0,0.5642458100558659,0.3715362051145003,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
Amazon,2021-12-17,53.0,74,3922.0,0.006178505301616135,December,17,5.0,0.5317460317460317,50,55.0,0.5642458100558659,0.3714304922497116,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Amazon,2021-12-17,55.0,275,15125.0,0.1816820021855094,December,17,35.0,0.5317460317460317,50,53.0,0.5642458100558659,0.3714304922497116,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
Amazon,2021-12-20,60.0,112,6720.0,0.010995026485702265,December,20,5.0,0.5317460317460317,51,60.0,0.7541899441340781,0.3715866417105749,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Amazon,2021-12-20,65.0,400,26000.0,0.31272477385761693,December,20,35.0,0.5317460317460317,51,60.0,0.7541899441340781,0.3715866417105749,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
Amazon,2021-12-22,49.0,90,4410.0,0.007018556172893486,December,22,5.0,0.5370370370370371,51,65.0,0.7541899441340781,0.37154272523778104,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Amazon,2021-12-22,50.0,300,15000.0,0.18017576343065758,December,22,35.0,0.5370370370370371,51,49.0,0.7541899441340781,0.37154272523778104,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
Amazon,2021-12-28,46.0,70,3220.0,0.004970071466295024,December,28,5.0,0.626984126984127,52,46.0,0.4860335195530726,0.3716579077355587,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Amazon,2021-12-28,50.0,250,12500.0,0.15005098833362138,December,28,35.0,0.626984126984127,52,46.0,0.4860335195530726,0.3716579077355587,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
Amazon,2021-01-13,32.0,194,6208.0,0.010113661637148979,January,13,5.0,0.20899470899470898,2,32.0,0.2737430167597765,0.37221247921959727,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
Amazon,2021-01-13,35.0,775,27125.0,0.3729743240516893,January,13,40.0,0.20899470899470898,2,32.0,0.2737430167597765,0.37221247921959727,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
Amazon,2021-01-14,35.0,179,6265.0,0.010211782333179324,January,14,5.0,0.39682539682539686,2,35.0,0.2737430167597765,0.3715030821946063,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
Amazon,2021-01-14,44.0,152,6688.0,0.013242506849513148,January,14,6.0,0.39682539682539686,2,35.0,0.2737430167597765,0.3715030821946063,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
Amazon,2021-01-14,45.0,525,23625.0,0.36544313027743025,January,14,45.0,0.39682539682539686,2,44.0,0.2737430167597765,0.3715030821946063,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
Amazon,2021-01-21,34.0,173,5882.0,0.007527406659675424,January,21,4.0,0.39682539682539686,3,34.0,0.4078212290502793,0.37150462847632804,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
Amazon,2021-01-21,49.0,131,6419.0,0.010476880354033245,January,21,5.0,0.39682539682539686,3,34.0,0.4078212290502793,0.37150462847632804,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
Amazon,2021-01-21,50.0,525,26250.0,0.36092441401287484,January,21,40.0,0.39682539682539686,3,49.0,0.4078212290502793,0.37150462847632804,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
