Retailer,Invoice Date,Price per Unit,Units Sold,Total Sales,Operating Profit,Month,Day,profit_percentage,Competitor Price,Week,lag_price,lag_avg_price,E_d,Region_Midwest,Region_Northeast,Region_South,Region_Southeast,Region_West,State_Arkansas,State_California,State_Colorado,State_Florida,State_Idaho,State_Indiana,State_Iowa,State_Louisiana,State_Maine,State_Maryland,State_Missouri,State_Nevada,State_New York,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_Texas,State_Utah,State_Vermont,State_Washington,State_West Virginia,State_Wisconsin,City_Albany,City_Baltimore,City_Boise,City_Burlington,City_Charleston,City_Columbus,City_Denver,City_Des Moines,City_Houston,City_Indianapolis,City_Las Vegas,City_Little Rock,City_Miami,City_Milwaukee,City_New Orleans,City_Oklahoma City,City_Orlando,City_Philadelphia,City_Portland,City_Salt Lake City,City_San Francisco,City_Seattle,City_St. Louis,Product_Men's Apparel,Product_Men's Athletic Footwear,Product_Men's Street Footwear,Product_Women's Apparel,Product_Women's Athletic Footwear,Product_Women's Street Footwear,Year_2020,Year_2021,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Sales Method_In-store,Sales Method_Online,Sales Method_Outlet
West Gear,2021-07-16,60.0,300,18000.0,0.21080122215161526,July,16,40.0,0.6186915887850466,28,95.0,0.7613636363636364,0.42326954409465034,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
West Gear,2021-07-19,43.0,116,4988.0,0.005610126131111638,July,19,4.0,0.4747663551401869,29,43.0,0.6,0.4233140790387227,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
West Gear,2021-07-19,59.0,98,5782.0,0.00823580585329022,July,19,5.0,0.4747663551401869,29,43.0,0.6,0.4233140790387227,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-07-19,60.0,350,21000.0,0.21519787272458674,July,19,35.0,0.4747663551401869,29,59.0,0.6,0.4233140790387227,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-07-23,68.0,198,13464.0,0.019494162420479248,July,23,5.0,0.8186915887850466,29,60.0,0.6,0.42328707613863203,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
West Gear,2021-07-23,84.0,156,13104.0,0.01896656435172267,July,23,5.0,0.8186915887850466,29,68.0,0.6,0.42328707613863203,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-07-23,90.0,600,54000.0,0.6328796771568796,July,23,40.0,0.8186915887850466,29,84.0,0.6,0.42328707613863203,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
West Gear,2021-08-03,50.0,175,8750.0,0.12799763636065198,August,3,50.0,0.5233644859813084,31,50.0,0.4545454545454546,0.4233039525617434,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
West Gear,2021-08-03,48.0,46,2208.0,0.004292303399372979,August,3,7.0,0.5233644859813084,31,50.0,0.4545454545454546,0.4233039525617434,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-08-09,52.0,149,7748.0,0.011117077528777546,August,9,5.0,0.49813084112149525,32,52.0,0.3712121212121212,0.42395824610204436,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-08-09,55.0,550,30250.0,0.3100922475912217,August,9,35.0,0.49813084112149525,32,52.0,0.3712121212121212,0.42395824610204436,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
West Gear,2021-08-10,50.0,175,8750.0,0.07670337967598445,August,10,30.0,0.5794392523364486,32,55.0,0.3712121212121212,0.42346310365363493,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
West Gear,2021-08-10,47.0,53,2491.0,0.002682543069589013,August,10,4.0,0.5794392523364486,32,50.0,0.3712121212121212,0.42346310365363493,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-08-11,23.0,109,2507.0,0.0027013021120336914,August,11,4.0,0.40560747663551405,32,47.0,0.3712121212121212,0.423142336681178,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
West Gear,2021-08-11,29.0,105,3045.0,0.004224594980549218,August,11,5.0,0.40560747663551405,32,23.0,0.3712121212121212,0.423142336681178,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-08-11,30.0,350,10500.0,0.10747993368678495,August,11,35.0,0.40560747663551405,32,29.0,0.3712121212121212,0.423142336681178,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
West Gear,2021-08-17,47.0,152,7144.0,0.010231885213419284,August,17,5.0,0.45981308411214955,33,47.0,0.474025974025974,0.42327219489185375,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
West Gear,2021-08-17,64.0,138,8832.0,0.015294481793176867,August,17,6.0,0.45981308411214955,33,47.0,0.474025974025974,0.42327219489185375,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-08-17,49.0,68,3332.0,0.004645207885363493,August,17,5.0,0.45981308411214955,33,64.0,0.474025974025974,0.42327219489185375,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-08-17,65.0,475,30875.0,0.40700175397046856,August,17,45.0,0.45981308411214955,33,49.0,0.474025974025974,0.42327219489185375,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-08-17,50.0,250,12500.0,0.14631701374803321,August,17,40.0,0.45981308411214955,33,65.0,0.474025974025974,0.42327219489185375,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
West Gear,2021-08-20,40.0,105,4200.0,0.004686243290711226,August,20,4.0,0.411214953271028,33,50.0,0.474025974025974,0.42334307399667515,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
West Gear,2021-08-20,47.0,81,3807.0,0.004225474310663812,August,20,4.0,0.411214953271028,33,40.0,0.474025974025974,0.42334307399667515,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-08-20,50.0,300,15000.0,0.15364476470298574,August,20,35.0,0.411214953271028,33,47.0,0.474025974025974,0.42334307399667515,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-08-24,53.0,136,7208.0,0.008212943270310767,August,24,4.0,0.5869158878504672,34,53.0,0.5568181818181819,0.4232786462034332,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
West Gear,2021-08-24,65.0,128,8320.0,0.01195537223802411,August,24,5.0,0.5869158878504672,34,53.0,0.5568181818181819,0.4232786462034332,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-08-24,70.0,425,29750.0,0.3485629401047224,August,24,40.0,0.5869158878504672,34,65.0,0.5568181818181819,0.4232786462034332,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
West Gear,2021-09-04,35.0,125,4375.0,0.06387981550481757,September,4,50.0,0.40747663551401864,35,35.0,0.2840909090909091,0.42329569574224707,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
West Gear,2021-09-04,33.0,33,1089.0,0.0019963724701672603,September,4,7.0,0.40747663551401864,35,35.0,0.2840909090909091,0.42329569574224707,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-09-08,51.0,131,6681.0,0.00955333547499068,September,8,5.0,0.40747663551401864,36,51.0,0.2840909090909091,0.42341554477451127,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-09-08,55.0,525,28875.0,0.29598632700293814,September,8,35.0,0.40747663551401864,36,51.0,0.2840909090909091,0.42341554477451127,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
West Gear,2021-09-11,35.0,150,5250.0,0.045926825665183926,September,11,30.0,0.714018691588785,36,55.0,0.2840909090909091,0.42330443091613623,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
West Gear,2021-09-11,33.0,42,1386.0,0.00138699670075341,September,11,4.0,0.714018691588785,36,35.0,0.2840909090909091,0.42330443091613623,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-09-12,20.0,325,6500.0,0.06644452833905094,September,12,35.0,0.17009345794392522,36,33.0,0.2840909090909091,0.42312991818221807,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
West Gear,2021-09-12,16.0,114,1824.0,0.0019005254876764818,September,12,4.0,0.17009345794392522,36,20.0,0.2840909090909091,0.42312991818221807,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
West Gear,2021-09-12,19.0,88,1672.0,0.0022123945683192605,September,12,5.0,0.17009345794392522,36,16.0,0.2840909090909091,0.42312991818221807,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-09-18,35.0,225,7875.0,0.0920916566813847,September,18,40.0,0.5981308411214952,37,35.0,0.3068181818181818,0.42325300672403476,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
West Gear,2021-09-18,41.0,83,3403.0,0.004749261948923817,September,18,5.0,0.5981308411214952,37,35.0,0.3068181818181818,0.42325300672403476,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
West Gear,2021-09-18,51.0,77,3927.0,0.00666825336900678,September,18,6.0,0.5981308411214952,37,41.0,0.3068181818181818,0.42325300672403476,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-09-18,32.0,61,1952.0,0.0026227486217966006,September,18,5.0,0.5981308411214952,37,51.0,0.3068181818181818,0.42325300672403476,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-09-18,55.0,275,15125.0,0.19926001439756508,September,18,45.0,0.5981308411214952,37,32.0,0.3068181818181818,0.42325300672403476,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-09-19,25.0,250,6250.0,0.06387981550481757,September,19,35.0,0.1510280373831776,37,55.0,0.3068181818181818,0.4232736831463987,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-09-19,20.0,78,1560.0,0.0015910012873392877,September,19,4.0,0.1510280373831776,37,25.0,0.3068181818181818,0.4232736831463987,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
West Gear,2021-09-19,23.0,68,1564.0,0.0015956910479504574,September,19,4.0,0.1510280373831776,37,20.0,0.3068181818181818,0.4232736831463987,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-09-25,48.0,77,3696.0,0.004095333453703856,September,25,4.0,0.48224299065420556,38,48.0,0.48863636363636365,0.42324279074189064,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
West Gear,2021-09-25,58.0,59,3422.0,0.004777107402552637,September,25,5.0,0.48224299065420556,38,48.0,0.48863636363636365,0.42324279074189064,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-09-25,60.0,225,13500.0,0.15804141527595725,September,25,40.0,0.48224299065420556,38,58.0,0.48863636363636365,0.42324279074189064,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
West Gear,2021-10-03,45.0,125,5625.0,0.08219919289219882,October,3,50.0,0.40747663551401864,39,45.0,0.3977272727272727,0.4233316746235817,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
West Gear,2021-10-03,44.0,33,1452.0,0.002315569301764991,October,3,6.0,0.40747663551401864,39,45.0,0.3977272727272727,0.4233316746235817,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-10-10,45.0,150,6750.0,0.059116777384098436,October,10,30.0,0.536822429906542,40,45.0,0.43560606060606066,0.4241043391675679,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
West Gear,2021-10-10,59.0,150,8850.0,0.012732113839249076,October,10,5.0,0.536822429906542,40,45.0,0.43560606060606066,0.4241043391675679,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-10-10,41.0,38,1558.0,0.0015886564070337029,October,10,4.0,0.536822429906542,40,59.0,0.43560606060606066,0.4241043391675679,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-10-10,60.0,500,30000.0,0.30752753475698835,October,10,35.0,0.536822429906542,40,41.0,0.43560606060606066,0.4241043391675679,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
West Gear,2021-10-11,30.0,275,8250.0,0.08439751817868457,October,11,35.0,0.32710280373831774,41,30.0,0.2938311688311688,0.4232740248131842,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
West Gear,2021-10-11,20.0,85,1700.0,0.0017551429087302238,October,11,4.0,0.32710280373831774,41,30.0,0.2938311688311688,0.4232740248131842,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
West Gear,2021-10-11,29.0,83,2407.0,0.0032895739586972787,October,11,5.0,0.32710280373831774,41,20.0,0.2938311688311688,0.4232740248131842,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-10-17,45.0,175,7875.0,0.0920916566813847,October,17,40.0,0.49869158878504666,41,29.0,0.2938311688311688,0.4232787434132975,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
West Gear,2021-10-17,39.0,112,4368.0,0.006163517883229651,October,17,5.0,0.49869158878504666,41,45.0,0.2938311688311688,0.4232787434132975,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
West Gear,2021-10-17,47.0,95,4465.0,0.007614412572310245,October,17,6.0,0.49869158878504666,41,39.0,0.2938311688311688,0.4232787434132975,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-10-17,41.0,53,2173.0,0.0035835633270099726,October,17,6.0,0.49869158878504666,41,47.0,0.2938311688311688,0.4232787434132975,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-10-17,50.0,350,17500.0,0.23058614972998703,October,17,45.0,0.49869158878504666,41,41.0,0.2938311688311688,0.4232787434132975,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-10-21,30.0,200,6000.0,0.06131510267058419,October,21,35.0,0.1869158878504673,42,30.0,0.2772727272727273,0.42329064438028546,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-10-21,22.0,68,1496.0,0.0015159651175605743,October,21,4.0,0.1869158878504673,42,30.0,0.2772727272727273,0.42329064438028546,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
West Gear,2021-10-21,29.0,50,1450.0,0.001887042425919369,October,21,5.0,0.1869158878504673,42,22.0,0.2772727272727273,0.42329064438028546,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-10-24,40.0,93,3720.0,0.004123472017370873,October,24,4.0,0.45607476635514016,42,29.0,0.2772727272727273,0.42326245916817623,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
